epoch	loss	acc	val_loss	val_acc
166	0.06279223948199987	0.7970253714634886	0.0654071101219782	0.8041958060020056
167	0.06255397609399442	0.797608631628531	0.06956203431238384	0.7937062953735565
168	0.06282266734787728	0.7961504816070316	0.06466116684994776	0.8041958028064186
169	0.06161928778749473	0.7993584137749971	0.06440204604244454	0.8041958028064186
170	0.06449079767117245	0.801983084995707	0.06400828112116505	0.7995338013400008
171	0.06134189467374143	0.8002333037183667	0.0666153020896278	0.8030303015019788
172	0.06435842144572725	0.7955672208336012	0.06743783680917499	0.8041958058630669
173	0.06271235396899229	0.7929425490045033	0.06605317497447932	0.7995337981444138
174	0.061771803765567755	0.8016914549566421	0.06479299726672384	0.8041958057241284
175	0.061203092390975024	0.7973170024585918	0.06577871679078727	0.8030303015019788
176	0.06441140773476091	0.7979002626236342	0.06551989747997208	0.8041958026674799
177	0.061210736415065664	0.8063575387105333	0.06525046442633187	0.8018648035320647
178	0.05988296525502351	0.8107319917300589	0.06428416260889361	0.8053613068896296
179	0.058896544962234905	0.8092738404917835	0.0675056333238984	0.800699302505502
180	0.06408938008517279	0.7935258096910212	0.0644978493764684	0.8053613070285681
181	0.061839131482508275	0.8028579755474645	0.06492695033480793	0.8100233084949858
182	0.060071105517166705	0.8066491690972485	0.06416560771998826	0.8076923061639835
183	0.0596304530477204	0.7990667834751944	0.0657389510448996	0.8053613070285681
184	0.062005130166161264	0.8022747152955096	0.0647254388058658	0.8030303015019788
185	0.060525818613022954	0.8075240593013557	0.06343080636574117	0.8053613070285681
186	0.060050526149864274	0.8037328667945227	0.063980160667485	0.8030303016409174
187	0.06121130159559838	0.8051910182066233	0.06626500185830887	0.8041958028064186
188	0.06276125599488673	0.799941674026952	0.06743015697994433	0.8030303015019788
189	0.06270746024340157	0.7952755905337986	0.06538356809349327	0.8041958058630669
190	0.05904990826405044	0.8040244970074129	0.06540249828205798	0.8065268049984823
191	0.06402453950957468	0.7938174395562609	0.06642516332489627	0.7983682968399741
192	0.05970056721661973	0.8051910175982353	0.06513828193738466	0.8041958058630669
193	0.05989127842447055	0.8037328666206977	0.06491924712916354	0.8030303046975659
194	0.060073322765626935	0.7976086330191322	0.06415588558067531	0.8088578073294846
195	0.057690605938382454	0.8089822103658061	0.06420301427165945	0.8123543138826366
196	0.05795010601459074	0.8063575384497955	0.06528170979939975	0.8088578073294846
197	0.05973178597390391	0.8057742778501903	0.06450714061518649	0.8018648036710032
198	0.06082042256143671	0.8025663454214871	0.0640003180135658	0.8076923060250449
199	0.05993792959389794	0.8002333038921918	0.0625072710198678	0.8100233116905728
